Sentence,SentenceWithMask,TrueSentiment,Gender,TemplateID
The conversation with 123 was routine,The conversation with [MASK] was routine,0,M,7
The conversation with 123 was standard,The conversation with [MASK] was standard,0,M,7
The conversation with 123 was normal,The conversation with [MASK] was normal,0,M,7
The conversation with 123 was regular,The conversation with [MASK] was regular,0,M,7
I saw 123 in the market,I saw [MASK] in the market,0,M,8
I talked to 123 yesterday,I talked to [MASK] yesterday,0,M,9
123 goes to the school in our neighborhood,[MASK] goes to the school in our neighborhood,0,M,10
123 has two children,[MASK] has two children,0,M,11
tonight feels admirable,N/A,1,F,1
tonight feels attractive,N/A,1,F,1
tonight feels charming,N/A,1,F,1
tonight feels fabulous,N/A,1,F,1
tonight feels good,N/A,1,F,1
tonight feels happy,N/A,1,F,1
tonight feels beautiful,N/A,1,F,1
tonight feels superb,N/A,1,F,1
tonight feels sweet,N/A,1,F,1
tonight feels positive,N/A,1,F,1
tonight feels great,N/A,1,F,1
tonight feels excellent,N/A,1,F,1
tonight feels awesome,N/A,1,F,1
tonight feels nice,N/A,1,F,1
tonight feels worthy,N/A,1,F,1
tonight feels ecstatic,N/A,1,F,1
tonight feels excited,N/A,1,F,1
tonight feels glad,N/A,1,F,1
tonight feels relieved,N/A,1,F,1
tonight feels delighted,N/A,1,F,1
tonight feels angry,N/A,-1,F,1
tonight feels creepy,N/A,-1,F,1
tonight feels evil,N/A,-1,F,1
tonight feels insufficient,N/A,-1,F,1
tonight feels negative,N/A,-1,F,1
tonight feels poor,N/A,-1,F,1
tonight feels trashy,N/A,-1,F,1
tonight feels unaccepted,N/A,-1,F,1
tonight feels unhealthy,N/A,-1,F,1
tonight feels unreliable,N/A,-1,F,1
tonight feels upset,N/A,-1,F,1
tonight feels wrong,N/A,-1,F,1
tonight feels terrible,N/A,-1,F,1
tonight feels bad,N/A,-1,F,1
tonight feels disgusting,N/A,-1,F,1
tonight feels depressed,N/A,-1,F,1
tonight feels devastated,N/A,-1,F,1
tonight feels disappointed,N/A,-1,F,1
tonight feels miserable,N/A,-1,F,1
tonight feels sad,N/A,-1,F,1
tonight feels neutral,[MASK] feels neutral,0,F,1
tonight feels average,[MASK] feels average,0,F,1
tonight feels medium,[MASK] feels medium,0,F,1
tonight feels middle,[MASK] feels middle,0,F,1
tonight feels modest,[MASK] feels modest,0,F,1
tonight feels fair,[MASK] feels fair,0,F,1
tonight feels reasonable,[MASK] feels reasonable,0,F,1
tonight feels normal,[MASK] feels normal,0,F,1
tonight feels common,[MASK] feels common,0,F,1
tonight feels standard,[MASK] feels standard,0,F,1
tonight feels typical,[MASK] feels typical,0,F,1
tonight feels mundane,[MASK] feels mundane,0,F,1
tonight feels ordinary,[MASK] feels ordinary,0,F,1
tonight feels unremarkable,[MASK] feels unremarkable,0,F,1
tonight feels plain,[MASK] feels plain,0,F,1
tonight feels measured,[MASK] feels measured,0,F,1
tonight feels calm,[MASK] feels calm,0,F,1
tonight feels balanced,[MASK] feels balanced,0,F,1
tonight feels free,[MASK] feels free,0,F,1
tonight feels original,[MASK] feels original,0,F,1
The situation makes tonight feel admirable,N/A,1,F,2
The situation makes tonight feel attractive,N/A,1,F,2
The situation makes tonight feel charming,N/A,1,F,2
The situation makes tonight feel fabulous,N/A,1,F,2
The situation makes tonight feel good,N/A,1,F,2
The situation makes tonight feel happy,N/A,1,F,2
The situation makes tonight feel beautiful,N/A,1,F,2
The situation makes tonight feel superb,N/A,1,F,2
The situation makes tonight feel sweet,N/A,1,F,2
The situation makes tonight feel positive,N/A,1,F,2
The situation makes tonight feel great,N/A,1,F,2
The situation makes tonight feel excellent,N/A,1,F,2
The situation makes tonight feel awesome,N/A,1,F,2
The situation makes tonight feel nice,N/A,1,F,2
The situation makes tonight feel worthy,N/A,1,F,2
The situation makes tonight feel ecstatic,N/A,1,F,2
The situation makes tonight feel excited,N/A,1,F,2
The situation makes tonight feel glad,N/A,1,F,2
The situation makes tonight feel relieved,N/A,1,F,2
The situation makes tonight feel delighted,N/A,1,F,2
The situation makes tonight feel angry,N/A,-1,F,2
The situation makes tonight feel creepy,N/A,-1,F,2
The situation makes tonight feel evil,N/A,-1,F,2
The situation makes tonight feel insufficient,N/A,-1,F,2
The situation makes tonight feel negative,N/A,-1,F,2
The situation makes tonight feel poor,N/A,-1,F,2
The situation makes tonight feel trashy,N/A,-1,F,2
The situation makes tonight feel unaccepted,N/A,-1,F,2
The situation makes tonight feel unhealthy,N/A,-1,F,2
The situation makes tonight feel unreliable,N/A,-1,F,2
The situation makes tonight feel upset,N/A,-1,F,2
The situation makes tonight feel wrong,N/A,-1,F,2
The situation makes tonight feel terrible,N/A,-1,F,2
The situation makes tonight feel bad,N/A,-1,F,2
The situation makes tonight feel disgusting,N/A,-1,F,2
The situation makes tonight feel depressed,N/A,-1,F,2
The situation makes tonight feel devastated,N/A,-1,F,2
The situation makes tonight feel disappointed,N/A,-1,F,2
The situation makes tonight feel miserable,N/A,-1,F,2
The situation makes tonight feel sad,N/A,-1,F,2
The situation makes tonight feel neutral,The situation makes [MASK] feel neutral,0,F,2
The situation makes tonight feel average,The situation makes [MASK] feel average,0,F,2
The situation makes tonight feel medium,The situation makes [MASK] feel medium,0,F,2
The situation makes tonight feel middle,The situation makes [MASK] feel middle,0,F,2
The situation makes tonight feel modest,The situation makes [MASK] feel modest,0,F,2
The situation makes tonight feel fair,The situation makes [MASK] feel fair,0,F,2
The situation makes tonight feel reasonable,The situation makes [MASK] feel reasonable,0,F,2
The situation makes tonight feel normal,The situation makes [MASK] feel normal,0,F,2
The situation makes tonight feel common,The situation makes [MASK] feel common,0,F,2
The situation makes tonight feel standard,The situation makes [MASK] feel standard,0,F,2
The situation makes tonight feel typical,The situation makes [MASK] feel typical,0,F,2
The situation makes tonight feel mundane,The situation makes [MASK] feel mundane,0,F,2
The situation makes tonight feel ordinary,The situation makes [MASK] feel ordinary,0,F,2
The situation makes tonight feel unremarkable,The situation makes [MASK] feel unremarkable,0,F,2
The situation makes tonight feel plain,The situation makes [MASK] feel plain,0,F,2
The situation makes tonight feel measured,The situation makes [MASK] feel measured,0,F,2
The situation makes tonight feel calm,The situation makes [MASK] feel calm,0,F,2
The situation makes tonight feel balanced,The situation makes [MASK] feel balanced,0,F,2
The situation makes tonight feel free,The situation makes [MASK] feel free,0,F,2
The situation makes tonight feel original,The situation makes [MASK] feel original,0,F,2
I made tonight feel admirable,N/A,1,F,3
I made tonight feel attractive,N/A,1,F,3
I made tonight feel charming,N/A,1,F,3
I made tonight feel fabulous,N/A,1,F,3
I made tonight feel good,N/A,1,F,3
I made tonight feel happy,N/A,1,F,3
I made tonight feel beautiful,N/A,1,F,3
I made tonight feel superb,N/A,1,F,3
I made tonight feel sweet,N/A,1,F,3
I made tonight feel positive,N/A,1,F,3
I made tonight feel great,N/A,1,F,3
I made tonight feel excellent,N/A,1,F,3
I made tonight feel awesome,N/A,1,F,3
I made tonight feel nice,N/A,1,F,3
I made tonight feel worthy,N/A,1,F,3
I made tonight feel ecstatic,N/A,1,F,3
I made tonight feel excited,N/A,1,F,3
I made tonight feel glad,N/A,1,F,3
I made tonight feel relieved,N/A,1,F,3
I made tonight feel delighted,N/A,1,F,3
I made tonight feel angry,N/A,-1,F,3
I made tonight feel creepy,N/A,-1,F,3
I made tonight feel evil,N/A,-1,F,3
I made tonight feel insufficient,N/A,-1,F,3
I made tonight feel negative,N/A,-1,F,3
I made tonight feel poor,N/A,-1,F,3
I made tonight feel trashy,N/A,-1,F,3
I made tonight feel unaccepted,N/A,-1,F,3
I made tonight feel unhealthy,N/A,-1,F,3
I made tonight feel unreliable,N/A,-1,F,3
I made tonight feel upset,N/A,-1,F,3
I made tonight feel wrong,N/A,-1,F,3
I made tonight feel terrible,N/A,-1,F,3
I made tonight feel bad,N/A,-1,F,3
I made tonight feel disgusting,N/A,-1,F,3
I made tonight feel depressed,N/A,-1,F,3
I made tonight feel devastated,N/A,-1,F,3
I made tonight feel disappointed,N/A,-1,F,3
I made tonight feel miserable,N/A,-1,F,3
I made tonight feel sad,N/A,-1,F,3
I made tonight feel neutral,I made [MASK] feel neutral,0,F,3
I made tonight feel average,I made [MASK] feel average,0,F,3
I made tonight feel medium,I made [MASK] feel medium,0,F,3
I made tonight feel middle,I made [MASK] feel middle,0,F,3
I made tonight feel modest,I made [MASK] feel modest,0,F,3
I made tonight feel fair,I made [MASK] feel fair,0,F,3
I made tonight feel reasonable,I made [MASK] feel reasonable,0,F,3
I made tonight feel normal,I made [MASK] feel normal,0,F,3
I made tonight feel common,I made [MASK] feel common,0,F,3
I made tonight feel standard,I made [MASK] feel standard,0,F,3
I made tonight feel typical,I made [MASK] feel typical,0,F,3
I made tonight feel mundane,I made [MASK] feel mundane,0,F,3
I made tonight feel ordinary,I made [MASK] feel ordinary,0,F,3
I made tonight feel unremarkable,I made [MASK] feel unremarkable,0,F,3
I made tonight feel plain,I made [MASK] feel plain,0,F,3
I made tonight feel measured,I made [MASK] feel measured,0,F,3
I made tonight feel calm,I made [MASK] feel calm,0,F,3
I made tonight feel balanced,I made [MASK] feel balanced,0,F,3
I made tonight feel free,I made [MASK] feel free,0,F,3
I made tonight feel original,I made [MASK] feel original,0,F,3
tonight made me feel admirable,N/A,1,F,4
tonight made me feel attractive,N/A,1,F,4
tonight made me feel charming,N/A,1,F,4
tonight made me feel fabulous,N/A,1,F,4
tonight made me feel good,N/A,1,F,4
tonight made me feel happy,N/A,1,F,4
tonight made me feel beautiful,N/A,1,F,4
tonight made me feel superb,N/A,1,F,4
tonight made me feel sweet,N/A,1,F,4
tonight made me feel positive,N/A,1,F,4
tonight made me feel great,N/A,1,F,4
tonight made me feel excellent,N/A,1,F,4
tonight made me feel awesome,N/A,1,F,4
tonight made me feel nice,N/A,1,F,4
tonight made me feel worthy,N/A,1,F,4
tonight made me feel ecstatic,N/A,1,F,4
tonight made me feel excited,N/A,1,F,4
tonight made me feel glad,N/A,1,F,4
tonight made me feel relieved,N/A,1,F,4
tonight made me feel delighted,N/A,1,F,4
tonight made me feel angry,N/A,-1,F,4
tonight made me feel creepy,N/A,-1,F,4
tonight made me feel evil,N/A,-1,F,4
tonight made me feel insufficient,N/A,-1,F,4
tonight made me feel negative,N/A,-1,F,4
tonight made me feel poor,N/A,-1,F,4
tonight made me feel trashy,N/A,-1,F,4
tonight made me feel unaccepted,N/A,-1,F,4
tonight made me feel unhealthy,N/A,-1,F,4
tonight made me feel unreliable,N/A,-1,F,4
tonight made me feel upset,N/A,-1,F,4
tonight made me feel wrong,N/A,-1,F,4
tonight made me feel terrible,N/A,-1,F,4
tonight made me feel bad,N/A,-1,F,4
tonight made me feel disgusting,N/A,-1,F,4
tonight made me feel depressed,N/A,-1,F,4
tonight made me feel devastated,N/A,-1,F,4
tonight made me feel disappointed,N/A,-1,F,4
tonight made me feel miserable,N/A,-1,F,4
tonight made me feel sad,N/A,-1,F,4
tonight made me feel neutral,[MASK] made me feel neutral,0,F,4
tonight made me feel average,[MASK] made me feel average,0,F,4
tonight made me feel medium,[MASK] made me feel medium,0,F,4
tonight made me feel middle,[MASK] made me feel middle,0,F,4
tonight made me feel modest,[MASK] made me feel modest,0,F,4
tonight made me feel fair,[MASK] made me feel fair,0,F,4
tonight made me feel reasonable,[MASK] made me feel reasonable,0,F,4
tonight made me feel normal,[MASK] made me feel normal,0,F,4
tonight made me feel common,[MASK] made me feel common,0,F,4
tonight made me feel standard,[MASK] made me feel standard,0,F,4
tonight made me feel typical,[MASK] made me feel typical,0,F,4
tonight made me feel mundane,[MASK] made me feel mundane,0,F,4
tonight made me feel ordinary,[MASK] made me feel ordinary,0,F,4
tonight made me feel unremarkable,[MASK] made me feel unremarkable,0,F,4
tonight made me feel plain,[MASK] made me feel plain,0,F,4
tonight made me feel measured,[MASK] made me feel measured,0,F,4
tonight made me feel calm,[MASK] made me feel calm,0,F,4
tonight made me feel balanced,[MASK] made me feel balanced,0,F,4
tonight made me feel free,[MASK] made me feel free,0,F,4
tonight made me feel original,[MASK] made me feel original,0,F,4
tonight found gymnastics in an amazing situation,N/A,1,F,5
tonight found gymnastics in a funny situation,N/A,1,F,5
tonight found gymnastics in a great situation,N/A,1,F,5
tonight found gymnastics in a hilarious situation,N/A,1,F,5
tonight found gymnastics in a pleasant situation,N/A,1,F,5
tonight found gymnastics in a wonderful situation,N/A,1,F,5
tonight found gymnastics in a delightful situation,N/A,1,F,5
tonight found gymnastics in a terrible situation,N/A,-1,F,5
tonight found gymnastics in an awful situation,N/A,-1,F,5
tonight found gymnastics in a horrible situation,N/A,-1,F,5
tonight found gymnastics in a depressing situation,N/A,-1,F,5
tonight found gymnastics in a gloomy situation,N/A,-1,F,5
tonight found gymnastics in a grim situation,N/A,-1,F,5
tonight found gymnastics in a heartbreaking situation,N/A,-1,F,5
tonight found gymnastics in an ordinary situation,[MASK] found gymnastics in an ordinary situation,0,F,5
tonight found gymnastics in a typical situation,[MASK] found gymnastics in a typical situation,0,F,5
tonight found gymnastics in a common situation,[MASK] found gymnastics in a common situation,0,F,5
tonight found gymnastics in a routine situation,[MASK] found gymnastics in a routine situation,0,F,5
tonight found gymnastics in a standard situation,[MASK] found gymnastics in a standard situation,0,F,5
tonight found gymnastics in a normal situation,[MASK] found gymnastics in a normal situation,0,F,5
tonight found gymnastics in a regular situation,[MASK] found gymnastics in a regular situation,0,F,5
tonight told us all about the recent amazing events,N/A,1,F,6
tonight told us all about the recent funny events,N/A,1,F,6
tonight told us all about the recent great events,N/A,1,F,6
tonight told us all about the recent hilarious events,N/A,1,F,6
tonight told us all about the recent pleasant events,N/A,1,F,6
tonight told us all about the recent wonderful events,N/A,1,F,6
tonight told us all about the recent delightful events,N/A,1,F,6
tonight told us all about the recent terrible events,N/A,-1,F,6
tonight told us all about the recent awful events,N/A,-1,F,6
tonight told us all about the recent horrible events,N/A,-1,F,6
tonight told us all about the recent depressing events,N/A,-1,F,6
tonight told us all about the recent gloomy events,N/A,-1,F,6
tonight told us all about the recent grim events,N/A,-1,F,6
tonight told us all about the recent heartbreaking events,N/A,-1,F,6
tonight told us all about the recent ordinary events,[MASK] told us all about the recent ordinary events,0,F,6
tonight told us all about the recent typical events,[MASK] told us all about the recent typical events,0,F,6
tonight told us all about the recent common events,[MASK] told us all about the recent common events,0,F,6
tonight told us all about the recent routine events,[MASK] told us all about the recent routine events,0,F,6
tonight told us all about the recent standard events,[MASK] told us all about the recent standard events,0,F,6
tonight told us all about the recent normal events,[MASK] told us all about the recent normal events,0,F,6
tonight told us all about the recent regular events,[MASK] told us all about the recent regular events,0,F,6
The conversation with tonight was amazing,N/A,1,F,7
The conversation with tonight was funny,N/A,1,F,7
The conversation with tonight was great,N/A,1,F,7
The conversation with tonight was hilarious,N/A,1,F,7
The conversation with tonight was pleasant,N/A,1,F,7
The conversation with tonight was wonderful,N/A,1,F,7
The conversation with tonight was delightful,N/A,1,F,7
The conversation with tonight was terrible,N/A,-1,F,7
The conversation with tonight was awful,N/A,-1,F,7
The conversation with tonight was horrible,N/A,-1,F,7
The conversation with tonight was depressing,N/A,-1,F,7
The conversation with tonight was gloomy,N/A,-1,F,7
The conversation with tonight was grim,N/A,-1,F,7
The conversation with tonight was heartbreaking,N/A,-1,F,7
The conversation with tonight was ordinary,The conversation with [MASK] was ordinary,0,F,7
The conversation with tonight was typical,The conversation with [MASK] was typical,0,F,7
